aggregation_method,date,version,airport_name,percent_of_baseline,center_point_geom,city,state_region,country_iso_code_2,country_name,airport_geom
Daily,2020-09-03,1.0,LaGuardia,61,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-07-19,1.0,LaGuardia,44,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-05-30,1.0,LaGuardia,52,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-07-20,1.0,LaGuardia,75,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-08-12,1.0,LaGuardia,75,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-05-06,1.0,LaGuardia,51,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-08-29,1.0,LaGuardia,61,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-06-05,1.0,LaGuardia,64,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-06-07,1.0,LaGuardia,44,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-07-30,1.0,LaGuardia,68,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-09-12,1.0,LaGuardia,75,POINT(-73.8732455278797 40.7738834966785),New York,New York,US-NY,United States of America (the),"POLYGON((-73.8876271247864 40.7672775860377, -73.8868251442909 40.7674949475763, -73.8850897550583 40.7678382554742, -73.8827562332153 40.7687605057789, -73.8786309957504 40.7710620129355, -73.8773837685585 40.7717607777968, -73.8769572973251 40.7719090612553, -73.8758790493012 40.7721650017888, -73.8742563128471 40.7722543776158, -73.871713578701 40.7720187501761, -73.8698145747185 40.771559680523, -73.867561519146 40.7703733973511, -73.8654774427414 40.7689880193043, -73.8634979724884 40.7670541295091, -73.8595390319824 40.7670866323236, -73.8550651073456 40.7721243763731, -73.8725745677948 40.7806064242785, -73.8846015930176 40.7799483731072, -73.8849878311157 40.7792171974933, -73.8842904567719 40.77547182732, -73.8847517967224 40.7752605854015, -73.8842904567719 40.7741190549506, -73.8893169164658 40.7735340637734, -73.8885551691055 40.7690367721013, -73.8881796598434 40.7688620744133, -73.8880723714828 40.7685492425221, -73.8876271247864 40.7672775860377))"
Daily,2020-07-21,1.0,John F. Kennedy International,63,POINT(-73.7784465295804 40.6460265940045),New York,New York,US-NY,United States of America (the),"POLYGON((-73.7883961200714 40.6226989508664, -73.7849414348602 40.6211109825134, -73.7792873382568 40.6281710448962, -73.7776672840118 40.6283583258936, -73.776444196701 40.6286270324943, -73.7742877006531 40.6278860510663, -73.7733328342438 40.6252477647287, -73.7703394889832 40.6237982914576, -73.7688374519348 40.6247836109813, -73.7665522098541 40.6284316096192, -73.7653720378876 40.6294575733335, -73.7487316131592 40.6358409933865, -73.7480449676514 40.6408561095881, -73.7500888109207 40.6419347988211, -73.7500083446503 40.6422848602596, -73.7500941753387 40.643017541049, -73.7505769729614 40.6436810172692, -73.7500941753387 40.6441653914489, -73.7533020973206 40.645870849028, -73.7534308433533 40.6464081201927, -73.7552118301392 40.6474989301614, -73.7553834915161 40.6492246527995, -73.7567567825317 40.6499898174246, -73.7743949890137 40.6596431620798, -73.779137134552 40.6614987883394, -73.7836003303528 40.6628823357291, -73.7856817245483 40.6634357466494, -73.7902522087097 40.66413564212, -73.7962174415588 40.6649331884706, -73.8020968437195 40.6651936097032, -73.8024616241455 40.6635659603163, -73.8027620315552 40.6627358438345, -73.8038563728333 40.6620033795356, -73.8046073913574 40.6617103915639, -73.8057661056519 40.6611569663282, -73.8064742088318 40.6600501020819, -73.8074612617493 40.6581293234776, -73.8076543807983 40.6572014699348, -73.8077831268311 40.6558015261309, -73.8076972961426 40.6547108518792, -73.8066673278809 40.6522852586575, -73.8029766082764 40.6473686851324, -73.8004446029663 40.645480103646, -73.7970972061157 40.644372979307, -73.7943613529205 40.6444788081626, -73.794629573822 40.6409863673265, -73.7801885604858 40.6345057366075, -73.7792658805847 40.6340660730435, -73.7883961200714 40.6226989508664))"
Daily,2020-04-12,1.0,John F. Kennedy International,62,POINT(-73.7784465295804 40.6460265940045),New York,New York,US-NY,United States of America (the),"POLYGON((-73.7883961200714 40.6226989508664, -73.7849414348602 40.6211109825134, -73.7792873382568 40.6281710448962, -73.7776672840118 40.6283583258936, -73.776444196701 40.6286270324943, -73.7742877006531 40.6278860510663, -73.7733328342438 40.6252477647287, -73.7703394889832 40.6237982914576, -73.7688374519348 40.6247836109813, -73.7665522098541 40.6284316096192, -73.7653720378876 40.6294575733335, -73.7487316131592 40.6358409933865, -73.7480449676514 40.6408561095881, -73.7500888109207 40.6419347988211, -73.7500083446503 40.6422848602596, -73.7500941753387 40.643017541049, -73.7505769729614 40.6436810172692, -73.7500941753387 40.6441653914489, -73.7533020973206 40.645870849028, -73.7534308433533 40.6464081201927, -73.7552118301392 40.6474989301614, -73.7553834915161 40.6492246527995, -73.7567567825317 40.6499898174246, -73.7743949890137 40.6596431620798, -73.779137134552 40.6614987883394, -73.7836003303528 40.6628823357291, -73.7856817245483 40.6634357466494, -73.7902522087097 40.66413564212, -73.7962174415588 40.6649331884706, -73.8020968437195 40.6651936097032, -73.8024616241455 40.6635659603163, -73.8027620315552 40.6627358438345, -73.8038563728333 40.6620033795356, -73.8046073913574 40.6617103915639, -73.8057661056519 40.6611569663282, -73.8064742088318 40.6600501020819, -73.8074612617493 40.6581293234776, -73.8076543807983 40.6572014699348, -73.8077831268311 40.6558015261309, -73.8076972961426 40.6547108518792, -73.8066673278809 40.6522852586575, -73.8029766082764 40.6473686851324, -73.8004446029663 40.645480103646, -73.7970972061157 40.644372979307, -73.7943613529205 40.6444788081626, -73.794629573822 40.6409863673265, -73.7801885604858 40.6345057366075, -73.7792658805847 40.6340660730435, -73.7883961200714 40.6226989508664))"
